2458366.51584 18.109 0.023 5.23 333.0
2458367.52373 18.137 0.023 4.83 373.0
2458368.47974 18.074 0.025 4.96 522.0
2458368.65905 18.139 0.019 3.77 399.0
2458369.61132 18.156 0.021 3.96 360.0
2458370.60638 18.155 0.021 4.13 365.0
2458371.55730 18.142 0.019 4.22 327.0
2458372.51862 18.129 0.026 5.45 377.0
2458373.50751 18.162 0.027 5.75 363.0
2458375.52769 18.139 0.028 5.84 398.0
2458375.64329 18.075 0.028 6.29 414.0
2458376.59786 18.076 0.027 5.92 422.0
2458377.53332 18.093 0.040 7.31 811.0
2458377.62842 18.110 0.047 7.24 961.0
2458382.48627 18.139 0.022 3.70 590.0
2458382.60020 18.149 0.024 3.84 646.0
2458383.50224 18.086 0.027 4.86 602.0
2458383.59528 18.103 0.030 5.25 672.0
2458384.54932 18.091 0.024 3.79 582.0
2458384.62502 18.147 0.028 4.42 688.0
2458385.56947 18.073 0.019 3.50 551.0
2458386.50189 18.121 0.025 4.10 572.0
2458390.51479 18.147 0.030 5.36 459.0
2458392.57572 18.096 0.025 5.17 431.0
2458393.53607 18.148 0.029 5.84 368.0
2458394.49155 18.130 0.032 6.26 431.0
2458394.61085 18.090 0.023 5.20 373.0
2458397.53238 18.081 0.025 5.26 457.0
2458399.49263 18.120 0.037 7.55 422.0
2458401.55531 18.079 0.028 5.66 583.0
2458409.51062 18.084 0.039 7.28 647.0
2458410.54834 18.106 0.029 5.15 655.0
2458412.53963 18.092 0.033 5.34 639.0
2458414.52896 18.114 0.039 5.83 729.0
2458419.49993 18.087 0.030 5.07 647.0
2458424.50684 18.062 0.046 7.96 645.0
2458528.89049 18.178 0.040 5.94 955.0
2458531.86155 18.104 0.026 5.85 415.0
2458533.87000 18.103 0.024 4.84 638.0
2458535.86533 18.163 0.033 6.41 571.0
2458536.85188 18.080 0.023 4.53 571.0
2458536.89267 18.112 0.031 5.50 681.0
2458538.86280 18.146 0.023 5.28 447.0
2458539.85143 18.119 0.024 4.95 496.0
2458539.90133 18.174 0.036 5.28 1064.0
2458540.87431 18.211 0.046 5.50 1233.0
2458544.87482 18.131 0.020 5.22 315.0
2458546.85209 18.155 0.020 4.62 341.0
2458546.89179 18.101 0.020 4.93 344.0
2458547.85661 18.131 0.022 5.60 338.0
2458547.90078 18.131 0.023 4.98 431.0
2458548.86543 18.134 0.020 4.67 379.0
2458549.79838 18.106 0.027 6.53 364.0
2458549.85291 18.097 0.022 5.69 342.0
2458549.90085 18.116 0.022 4.51 451.0
2458550.86541 18.139 0.020 4.79 344.0
2458550.90477 18.118 0.022 5.35 383.0
2458551.87584 18.123 0.023 5.47 332.0
2458552.84665 18.178 0.033 7.53 348.0
2458552.89704 18.146 0.029 7.26 330.0
2458553.81850 18.132 0.029 6.84 356.0
2458553.87453 18.161 0.028 6.75 356.0
2458554.79987 18.152 0.030 6.78 371.0
2458554.85150 18.150 0.022 4.96 358.0
2458554.89137 18.109 0.022 5.69 327.0
2458555.81248 18.144 0.023 5.43 373.0
2458555.85239 18.125 0.021 5.44 329.0
2458556.77924 18.139 0.024 5.39 356.0
2458556.82411 18.168 0.022 4.98 354.0
2458556.87378 18.136 0.021 5.41 337.0
2458557.78189 18.108 0.026 6.04 362.0
2458557.84118 18.112 0.021 4.99 337.0
2458557.88109 18.154 0.023 5.49 336.0
2458558.79451 18.074 0.024 5.73 372.0
2458558.83410 18.165 0.022 5.17 342.0
2458558.88329 18.134 0.021 5.55 310.0
2458559.77832 18.081 0.024 5.32 412.0
2458559.82780 18.115 0.020 4.41 337.0
2458559.86807 18.112 0.017 3.73 316.0
2458560.78086 18.108 0.023 4.79 519.0
2458560.82766 18.156 0.020 4.18 377.0
2458560.87680 18.133 0.019 4.08 352.0
2458561.78206 18.114 0.024 4.72 544.0
2458561.83115 18.134 0.024 5.02 480.0
2458561.87343 18.155 0.022 4.57 392.0
2458562.77803 18.102 0.030 5.77 646.0
2458562.87577 18.061 0.027 5.45 545.0
2458562.91613 18.137 0.039 5.37 1212.0
2458563.80751 18.095 0.028 5.58 653.0
2458563.85568 18.147 0.025 4.37 596.0
2458563.90504 18.129 0.023 4.03 580.0
2458564.80314 18.154 0.026 5.07 546.0
2458564.85472 18.123 0.021 4.12 515.0
2458564.89526 18.109 0.023 4.49 517.0
2458565.80516 18.096 0.026 5.28 591.0
2458565.85216 18.093 0.025 5.17 553.0
2458565.90624 18.110 0.023 4.23 541.0
2458566.81238 18.097 0.022 4.05 547.0
2458566.86326 18.124 0.022 4.37 505.0
2458566.90304 18.125 0.023 4.46 486.0
2458567.79483 18.164 0.030 4.85 849.0
2458567.82621 18.105 0.023 4.30 557.0
2458567.87548 18.092 0.025 4.74 533.0
2458567.91340 18.139 0.027 4.52 620.0
2458573.89783 18.150 0.026 5.79 363.0
2458574.73184 18.099 0.029 7.11 346.0
2458574.84883 18.166 0.024 5.91 315.0
2458574.88845 18.133 0.022 5.57 304.0
2458575.74258 18.173 0.029 6.82 347.0
2458575.78253 18.131 0.024 5.86 334.0
2458575.83083 18.136 0.024 6.13 322.0
2458575.86987 18.134 0.024 5.71 323.0
2458575.92049 18.134 0.026 4.51 575.0
2458576.79592 18.122 0.024 6.39 321.0
2458576.84417 18.146 0.024 6.10 329.0
2458576.88327 18.148 0.028 7.03 312.0
2458577.71930 18.143 0.035 7.56 424.0
2458577.80130 18.072 0.030 6.72 405.0
2458577.86468 18.083 0.025 5.97 403.0
2458577.91785 18.157 0.038 7.20 533.0
2458578.75077 18.082 0.022 5.28 369.0
2458578.78985 18.163 0.021 4.71 353.0
2458578.85013 18.115 0.023 5.43 394.0
2458578.89721 18.130 0.023 5.75 347.0
2458579.72805 18.070 0.027 6.26 444.0
2458579.76787 18.122 0.025 5.57 447.0
2458579.81348 18.078 0.026 6.14 428.0
2458579.86149 18.124 0.025 5.12 441.0
2458579.91755 18.113 0.024 4.68 523.0
2458580.74010 18.146 0.026 6.11 387.0
2458580.79466 18.185 0.023 5.30 361.0
2458580.83554 18.112 0.028 6.99 378.0
2458580.89350 18.146 0.021 4.65 382.0
2458581.72771 18.110 0.021 5.54 378.0
2458581.80173 18.130 0.022 5.61 339.0
2458582.70717 18.104 0.022 5.90 340.0
2458582.75767 18.090 0.023 5.96 340.0
2458582.87911 18.147 0.023 4.83 374.0
2458583.72995 18.113 0.022 5.50 367.0
2458583.82249 18.189 0.019 4.32 344.0
2458584.69540 18.098 0.024 5.57 416.0
2458584.78198 18.139 0.020 4.82 319.0
2458585.70194 18.170 0.026 6.11 381.0
2458585.75324 18.122 0.023 6.50 350.0
2458585.87223 18.118 0.018 3.96 343.0
2458586.70371 18.172 0.024 5.95 356.0
2458586.79740 18.160 0.020 4.70 306.0
2458586.92751 18.157 0.032 4.10 1145.0
2458587.73080 18.116 0.025 6.08 407.0
2458587.84170 18.113 0.023 5.25 363.0
2458588.70771 18.127 0.027 6.46 446.0
2458588.80117 18.150 0.018 4.51 307.0
2458589.68764 18.106 0.028 5.42 639.0
2458589.74801 18.114 0.023 4.42 514.0
2458589.87596 18.139 0.021 4.14 352.0
2458590.70621 18.102 0.025 5.31 601.0
2458590.79278 18.118 0.019 3.70 478.0
2458590.92287 18.105 0.022 3.82 549.0
2458591.74138 18.112 0.024 4.86 604.0
2458591.87227 18.094 0.020 3.98 473.0
2458592.80709 18.072 0.030 5.93 648.0
2458592.89103 18.117 0.026 4.27 689.0
2458593.76631 18.150 0.032 5.64 747.0
2458593.91455 18.078 0.024 4.39 612.0
2458594.70587 18.149 0.034 5.80 744.0
2458594.81270 18.113 0.024 4.74 598.0
2458594.93153 18.136 0.032 4.38 1061.0
2458595.72912 18.151 0.039 6.22 805.0
2458595.90767 18.102 0.036 5.32 1024.0
2458599.70661 18.073 0.034 7.48 519.0
2458599.76340 18.077 0.025 6.01 500.0
2458599.81777 18.175 0.024 5.47 380.0
2458599.89836 18.094 0.020 4.31 402.0
2458600.66571 18.172 0.030 6.65 373.0
2458600.75934 18.119 0.019 4.47 350.0
2458600.90751 18.099 0.019 3.81 416.0
2458601.69512 18.151 0.021 5.09 347.0
2458601.86486 18.080 0.017 3.24 394.0
2458602.69362 18.121 0.020 5.08 320.0
2458602.83095 18.123 0.019 4.03 356.0
2458603.67462 18.135 0.024 6.15 365.0
2458603.77298 18.112 0.017 4.05 298.0
2458603.92520 18.109 0.023 4.76 442.0
2458604.77988 18.125 0.023 5.55 323.0
2458604.92809 18.108 0.023 4.62 424.0
2458605.72061 18.117 0.021 5.19 350.0
2458605.88819 18.136 0.020 3.97 370.0
2458606.69632 18.162 0.020 4.42 335.0
2458606.82746 18.103 0.016 3.12 337.0
2458607.66216 18.123 0.024 5.80 372.0
2458607.76190 18.146 0.019 4.16 337.0
2458607.88641 18.146 0.020 3.94 409.0
2458608.67864 18.133 0.026 5.49 507.0
2458608.86676 18.092 0.019 4.06 408.0
2458612.73412 18.126 0.024 5.85 302.0
2458612.83026 18.076 0.027 6.24 366.0
2458613.63598 18.080 0.029 6.52 442.0
2458613.72246 18.151 0.024 5.47 342.0
2458613.87473 18.148 0.021 4.00 451.0
2458614.65755 18.176 0.029 5.64 463.0
2458614.75850 18.144 0.026 4.94 427.0
2458614.91541 18.143 0.029 5.52 500.0
2458615.72019 18.153 0.025 5.60 390.0
2458615.87705 18.153 0.024 5.54 357.0
2458616.66359 18.137 0.021 4.59 428.0
2458616.78574 18.119 0.016 3.23 360.0
2458616.93473 18.085 0.024 4.19 657.0
2458617.69395 18.120 0.020 4.38 428.0
2458617.85343 18.105 0.020 4.16 426.0
2458618.65916 18.156 0.026 5.81 481.0
2458618.78134 18.120 0.020 3.83 488.0
2458618.92122 18.071 0.027 5.16 612.0
2458619.68427 18.100 0.027 5.64 465.0
2458619.84820 18.156 0.030 5.69 497.0
2458620.65218 18.104 0.028 5.92 518.0
2458620.75808 18.128 0.021 4.23 450.0
2458621.78673 18.142 0.046 5.66 1278.0
2458621.91313 18.079 0.031 4.89 839.0
2458626.64376 18.106 0.034 6.63 595.0
2458626.69320 18.132 0.039 7.46 552.0
2458626.74426 18.115 0.025 4.97 522.0
2458626.80541 18.145 0.028 5.67 567.0
2458626.85883 18.135 0.027 4.58 612.0
2458626.90926 18.121 0.027 4.84 647.0
2458627.62647 18.062 0.025 5.72 616.0
2458627.69766 18.159 0.020 4.40 344.0
2458627.77180 18.106 0.021 3.97 580.0
2458635.66977 18.176 0.021 4.80 311.0
2458635.81370 18.121 0.022 4.59 383.0
2458635.93380 18.166 0.039 7.69 547.0
2458636.62480 18.131 0.024 5.73 360.0
2458636.76832 18.108 0.019 4.27 308.0
2458636.89225 18.138 0.021 4.29 405.0
2458637.60272 18.151 0.021 5.61 313.0
2458637.71571 18.122 0.019 4.31 348.0
2458637.85527 18.117 0.019 3.68 430.0
2458638.64690 18.160 0.021 5.55 319.0
2458638.82628 18.134 0.018 3.92 336.0
2458639.66984 18.111 0.018 4.12 375.0
2458639.83596 18.118 0.018 3.63 423.0
2458640.59246 18.114 0.026 6.50 399.0
2458640.72262 18.097 0.019 4.43 343.0
2458640.86581 18.175 0.027 5.47 401.0
2458641.63526 18.087 0.021 5.01 422.0
2458642.56962 18.117 0.030 6.42 528.0
2458642.80410 18.186 0.023 4.03 491.0
2458642.91098 18.130 0.028 4.95 579.0
2458643.60016 18.107 0.019 4.57 367.0
2458643.73375 18.139 0.020 4.27 352.0
2458643.84746 18.141 0.020 4.19 386.0
2458644.56095 18.116 0.027 6.01 456.0
2458644.63123 18.109 0.021 5.07 354.0
2458644.76496 18.104 0.023 5.18 376.0
2458644.87495 18.103 0.026 5.20 441.0
2458645.65286 18.157 0.022 4.88 355.0
2458646.59714 18.071 0.030 6.74 428.0
2458646.68508 18.090 0.025 5.97 375.0
2458646.79097 18.088 0.023 5.36 348.0
2458647.59373 18.135 0.031 6.27 511.0
2458647.64645 18.137 0.031 6.27 478.0
2458647.76787 18.129 0.029 5.97 449.0
2458648.59602 18.022 0.033 7.06 606.0
2458648.65092 18.080 0.027 5.68 537.0
2458648.77200 18.171 0.026 4.72 538.0
2458648.88194 18.056 0.028 6.46 473.0
2458649.61438 18.105 0.039 6.66 689.0
2458654.52581 18.144 0.038 5.58 1363.0
2458655.62014 18.121 0.021 4.52 585.0
2458655.76988 18.078 0.029 5.78 690.0
2458656.63093 18.103 0.021 4.95 464.0
2458656.73445 18.118 0.019 4.38 404.0
2458656.86252 18.110 0.031 6.48 530.0
2458657.59242 18.137 0.021 5.44 322.0
2458657.68523 18.163 0.023 5.08 333.0
2458657.80702 18.096 0.018 4.17 336.0
2458658.54106 18.160 0.026 6.52 315.0
2458660.50981 18.104 0.028 6.40 388.0
2458660.57858 18.177 0.021 5.04 296.0
2458660.72960 18.125 0.020 4.79 299.0
2458660.86867 18.140 0.029 6.24 540.0
2458661.59477 18.169 0.025 5.87 311.0
2458662.55826 18.095 0.031 7.37 400.0
2458662.65137 18.143 0.021 5.12 304.0
2458664.52241 18.125 0.025 5.93 347.0
2458664.62877 18.150 0.019 4.86 248.0
2458664.76376 18.138 0.018 4.38 336.0
2458665.59119 18.145 0.022 5.37 395.0
2458666.53522 18.135 0.031 6.59 480.0
2458666.66161 18.170 0.021 4.96 297.0
2458666.82446 18.117 0.029 7.08 327.0
2458667.56368 18.132 0.029 6.46 417.0
2458667.69215 18.127 0.023 5.36 343.0
2458667.81907 18.095 0.020 4.97 356.0
2458668.54183 18.119 0.027 6.74 343.0
2458668.69054 18.084 0.018 4.57 265.0
2458668.81804 18.185 0.022 5.18 314.0
2458669.51439 18.107 0.032 7.28 450.0
2458669.64660 18.103 0.022 4.93 375.0
2458669.78833 18.167 0.018 3.68 351.0
2458670.50065 18.128 0.025 6.15 410.0
2458670.58714 18.133 0.017 4.17 300.0
2458670.73805 18.137 0.017 3.83 270.0
2458671.67300 18.095 0.029 7.25 304.0
2458673.59947 18.073 0.019 4.29 385.0
2458673.73049 18.128 0.018 4.04 313.0
2458674.57102 18.180 0.027 6.13 352.0
2458674.66459 18.158 0.021 5.26 294.0
2458674.79580 18.091 0.027 6.09 410.0
2458675.61932 18.056 0.023 4.37 619.0
2458675.82292 18.137 0.027 5.74 410.0
2458676.48698 18.155 0.034 6.05 649.0
2458676.56432 18.140 0.024 4.63 508.0
2458676.73748 18.111 0.024 4.74 487.0
2458676.81374 18.102 0.029 5.67 583.0
2458677.60971 18.127 0.027 4.62 650.0
2458677.78535 18.118 0.039 4.78 1508.0
2458681.49239 18.185 0.044 6.65 1022.0
2458681.56903 18.110 0.038 5.76 910.0
2458681.65049 18.111 0.033 5.17 856.0
2458682.48701 18.166 0.032 5.71 737.0
2458682.56362 18.092 0.027 5.20 607.0
2458682.77691 18.111 0.028 4.84 660.0
2458683.48795 18.178 0.033 7.11 422.0
2458683.57265 18.136 0.030 5.97 483.0
2458683.74818 18.119 0.029 5.53 495.0
2458684.49445 18.137 0.026 5.76 404.0
2458684.57516 18.061 0.024 4.82 616.0
2458684.72993 18.133 0.022 4.54 404.0
2458685.49899 18.132 0.027 6.47 397.0
2458685.64418 18.140 0.021 4.48 345.0
2458688.55224 18.144 0.033 7.27 369.0
2458688.64865 18.158 0.022 5.11 276.0
2458689.49953 18.168 0.031 6.58 399.0
2458689.58522 18.124 0.026 6.26 328.0
2458689.69678 18.074 0.022 6.02 288.0
2458690.48806 18.120 0.026 5.45 415.0
2458690.58212 18.150 0.023 5.37 347.0
2458690.72334 18.145 0.021 5.03 305.0
2458691.48589 18.105 0.019 4.16 405.0
2458691.56202 18.116 0.018 4.40 276.0
2458691.74967 18.089 0.025 5.82 367.0
2458692.48808 18.122 0.027 5.63 458.0
2458692.57628 18.146 0.021 4.54 443.0
2458692.68858 18.111 0.019 4.14 357.0
2458693.48732 18.182 0.034 7.41 368.0
2458693.62204 18.123 0.023 5.78 304.0
2458693.76992 18.130 0.029 6.55 395.0
2458694.49071 18.088 0.022 5.03 369.0
2458694.56997 18.130 0.018 3.89 331.0
2458694.64926 18.130 0.019 4.84 286.0
2458695.49061 18.108 0.021 5.05 365.0
2458695.72636 18.110 0.017 3.82 305.0
2458695.77950 18.129 0.020 4.51 364.0
2458697.55949 18.095 0.030 7.20 347.0
2458698.49020 18.150 0.023 5.71 318.0
2458698.72021 18.136 0.018 3.79 302.0
2458698.76630 18.106 0.019 3.98 340.0
2458699.49313 18.138 0.026 5.65 378.0
2458699.71965 18.164 0.019 4.06 327.0
2458699.76565 18.128 0.021 4.84 343.0
2458700.49270 18.090 0.019 4.45 355.0
2458700.72998 18.152 0.022 4.76 364.0
2458700.76688 18.117 0.023 5.10 401.0
2458701.49283 18.119 0.024 5.36 375.0
2458701.64945 18.149 0.021 4.36 359.0
2458702.49306 18.127 0.025 5.81 366.0
2458702.60648 18.146 0.023 5.69 315.0
2458702.75995 18.165 0.022 5.02 341.0
2458703.49327 18.115 0.027 5.71 448.0
2458704.55032 18.145 0.034 6.75 544.0
2458704.68220 18.104 0.031 5.81 519.0
2458708.59991 18.203 0.022 3.71 593.0
2458710.49361 18.142 0.028 4.91 626.0
2458711.49171 18.074 0.038 5.36 1223.0
2458711.60452 18.125 0.030 4.84 868.0
2458711.73132 18.092 0.053 7.45 1085.0
2458712.50840 18.159 0.032 6.49 466.0
2458712.62624 18.151 0.030 6.29 447.0
2458713.49287 18.183 0.028 6.12 363.0
2458713.61927 18.139 0.026 5.41 413.0
2458713.73444 18.113 0.031 6.42 501.0
2458714.49512 18.168 0.031 6.81 360.0
2458714.64647 18.156 0.025 4.87 726.0
2458715.51082 18.212 0.030 6.43 340.0
2458715.65033 18.142 0.021 4.67 330.0
2458716.50859 18.130 0.017 3.53 306.0
2458716.72805 18.153 0.028 6.07 471.0
2458717.49399 18.214 0.030 6.35 339.0
2458717.63087 18.063 0.023 5.91 331.0
2458718.50941 18.149 0.019 3.71 338.0
2458718.64558 18.131 0.019 4.18 324.0
2458719.49118 18.154 0.030 6.57 364.0
2458719.58230 18.093 0.020 4.74 351.0
2458719.69189 18.158 0.029 7.34 375.0
2458721.50121 18.135 0.022 5.47 316.0
2458721.68836 18.112 0.023 5.60 345.0
2458722.49597 18.157 0.019 4.27 353.0
2458722.69724 18.160 0.025 6.21 301.0
2458723.60150 18.134 0.021 4.68 391.0
2458723.64168 18.117 0.021 4.58 365.0
2458724.50541 18.144 0.021 4.97 336.0
2458724.64285 18.136 0.019 4.41 316.0
2458725.50985 18.151 0.024 5.20 398.0
2458725.59510 18.117 0.022 5.45 316.0
2458726.58351 18.137 0.022 5.32 298.0
2458726.63653 18.161 0.020 4.53 270.0
2458727.53365 18.161 0.026 5.52 359.0
2458727.61844 18.151 0.028 5.80 408.0
2458728.59856 18.179 0.023 5.18 354.0
2458728.63821 18.126 0.022 4.74 344.0
2458729.49933 18.136 0.025 5.94 328.0
2458729.63693 18.135 0.023 4.85 360.0
2458730.58370 18.107 0.028 6.74 336.0
2458730.62390 18.143 0.025 5.88 331.0
2458731.53515 18.184 0.032 7.20 353.0
2458731.60328 18.107 0.030 6.79 380.0
2458736.61091 18.110 0.035 6.46 605.0
2458737.62196 18.052 0.037 7.15 625.0
2458738.59096 18.150 0.034 5.97 629.0
2458739.50600 18.124 0.030 5.62 527.0
2458740.54891 18.077 0.033 6.58 532.0
2458741.60286 18.151 0.030 5.87 509.0
2458742.60175 18.122 0.027 5.19 520.0
2458746.59348 18.155 0.031 7.20 351.0
2458747.54566 18.075 0.027 6.85 320.0
2458750.58717 18.130 0.023 4.74 375.0
2458752.58888 18.149 0.029 6.65 380.0
2458753.60426 18.160 0.032 6.59 406.0
2458754.58754 18.147 0.029 6.13 431.0
2458755.59036 18.110 0.021 4.24 383.0
2458757.57800 18.132 0.027 6.15 360.0
2458759.59786 18.043 0.035 7.29 460.0
2458763.56324 18.129 0.030 5.32 615.0
2458766.58597 18.059 0.039 6.55 866.0
2458768.57719 18.116 0.041 6.68 696.0
2458782.54728 18.064 0.028 5.39 550.0
2458783.51973 18.148 0.028 5.30 473.0
2458783.55044 18.136 0.030 5.98 471.0
2458899.87781 18.154 0.025 5.82 356.0
2458900.88646 18.083 0.022 5.08 407.0
2458901.88975 18.111 0.024 5.16 437.0
2458902.88975 18.099 0.020 4.61 384.0
2458903.88647 18.133 0.022 4.98 372.0
2458904.87617 18.194 0.021 5.08 297.0
2458905.86983 18.121 0.022 5.27 310.0
2458906.88369 18.155 0.023 4.98 329.0
2458907.88052 18.146 0.021 4.93 362.0
2458908.87474 18.145 0.025 5.73 353.0
2458909.85506 18.077 0.018 4.75 295.0
2458909.89806 18.151 0.024 4.33 690.0
2458910.80691 18.113 0.028 6.82 367.0
2458910.87590 18.059 0.028 6.67 397.0
2458911.83256 18.094 0.023 5.72 349.0
2458911.86673 18.067 0.022 5.83 331.0
2458912.80052 18.119 0.027 6.45 383.0
2458912.83903 18.097 0.022 5.64 351.0
2458912.88202 18.114 0.020 5.52 319.0
2458913.80983 18.094 0.032 7.29 396.0
2458913.85259 18.168 0.024 6.10 326.0
2458913.88707 18.132 0.024 6.03 333.0
2458914.85938 18.106 0.020 4.88 344.0
2458914.89369 18.066 0.020 5.11 365.0
2458915.83957 18.158 0.023 5.63 337.0
2458915.87450 18.117 0.020 5.39 307.0
2458916.79943 18.128 0.027 5.23 590.0
2458916.83403 18.107 0.024 4.66 509.0
2458916.87758 18.115 0.022 5.12 409.0
2458917.80318 18.137 0.030 5.03 762.0
2458917.84623 18.171 0.025 4.37 611.0
2458917.88331 18.094 0.025 4.53 686.0
2458918.82187 18.022 0.027 5.69 678.0
2458918.85647 18.137 0.028 4.62 858.0
2458918.89948 18.141 0.024 4.78 531.0
2458919.80646 18.067 0.034 6.63 661.0
2458919.84876 18.102 0.026 5.17 550.0
2458919.88399 18.168 0.023 5.08 483.0
2458920.80540 18.107 0.028 5.10 630.0
2458920.84025 18.093 0.024 5.16 553.0
2458920.88726 18.124 0.022 4.41 491.0
2458921.78566 18.117 0.028 5.44 646.0
2458921.83052 18.110 0.023 5.11 549.0
2458921.86533 18.103 0.023 5.08 519.0
2458921.90978 18.132 0.033 4.36 1295.0
2459795.59594 18.121 0.023 5.76 307.0
2459795.64383 18.181 0.020 4.76 304.0
2459795.67891 18.096 0.022 5.58 329.0
2459795.72387 18.067 0.026 6.33 384.0
2459795.75744 18.155 0.033 7.12 452.0
2459796.53502 18.246 0.030 6.31 357.0
2459796.62230 18.162 0.022 5.05 321.0
2459796.66574 18.130 0.023 5.75 332.0
2459796.70277 18.162 0.022 5.40 309.0
2459796.74694 18.147 0.023 5.31 329.0
2459797.57887 18.071 0.027 5.92 417.0
2459797.62184 18.120 0.029 5.73 418.0
2459797.65751 18.133 0.027 5.83 376.0
2459797.71623 18.146 0.026 5.43 465.0
2459797.75668 18.199 0.026 5.23 391.0
2459798.51813 18.080 0.042 7.48 827.0
2459804.48469 18.118 0.026 4.81 579.0
2459804.51916 18.083 0.027 5.19 573.0
2459804.56461 18.119 0.024 4.59 517.0
2459804.59990 18.118 0.026 5.15 535.0
2459804.64421 18.193 0.033 5.94 573.0
2459804.68350 18.096 0.033 5.95 760.0
2459805.50819 18.141 0.031 6.50 392.0
2459805.54332 18.071 0.029 5.29 626.0
2459805.58818 18.134 0.025 4.68 512.0
2459805.62304 18.092 0.022 4.57 470.0
2459805.66585 18.091 0.023 4.70 496.0
2459805.70004 18.128 0.027 5.03 544.0
2459805.74257 18.136 0.033 6.13 592.0
2459806.59778 18.126 0.032 6.59 542.0
2459806.64893 18.093 0.030 6.31 446.0
2459806.68649 18.051 0.029 6.00 468.0
2459806.74672 18.150 0.034 6.08 584.0
2459807.51411 18.123 0.023 5.75 332.0
2459807.57096 18.161 0.024 5.52 336.0
2459807.62689 18.066 0.023 5.61 362.0
2459807.69221 18.111 0.023 5.02 399.0
2459807.72717 18.078 0.023 5.25 421.0
2459808.49831 18.150 0.031 7.22 332.0
2459808.54421 18.153 0.024 5.47 321.0
2459808.64644 18.098 0.024 5.32 325.0
2459808.68296 18.108 0.029 6.16 387.0
2459808.72966 18.089 0.025 5.51 405.0
2459809.58206 18.122 0.026 6.39 304.0
2459809.62571 18.101 0.021 5.06 296.0
2459809.66317 18.105 0.023 5.44 309.0
2459810.50753 18.131 0.017 3.97 297.0
2459810.55531 18.123 0.017 4.10 295.0
2459810.70400 18.143 0.021 5.20 299.0
2459811.49699 18.144 0.028 6.83 314.0
2459811.57352 18.144 0.022 5.30 295.0
2459811.68225 18.126 0.020 4.49 313.0
2459811.72397 18.079 0.021 4.57 349.0
2459812.50391 18.176 0.028 6.45 318.0
2459812.55548 18.157 0.029 6.92 300.0
2459812.70227 18.161 0.021 4.49 308.0
2459813.50287 18.128 0.028 6.53 331.0
2459813.67595 18.148 0.024 5.74 298.0
2459813.71637 18.140 0.024 5.85 304.0
2459814.50502 18.072 0.021 5.12 333.0
2459814.56879 18.201 0.025 5.74 312.0
2459814.60366 18.147 0.022 5.57 314.0
2459814.70370 18.049 0.025 6.24 361.0
2459815.49150 18.169 0.022 5.11 345.0
2459815.55556 18.141 0.022 4.88 331.0
2459815.59049 18.090 0.020 4.86 335.0
2459816.47717 18.087 0.033 6.05 572.0
2459816.51178 18.171 0.026 5.85 342.0
2459816.55763 18.170 0.023 5.09 329.0
2459816.59309 18.128 0.020 4.97 315.0
2459817.49885 18.111 0.025 5.65 385.0
2459817.56723 18.080 0.020 4.65 396.0
2459817.61247 18.136 0.022 5.06 358.0
2459817.66914 18.092 0.019 4.84 381.0
2459818.54032 18.089 0.031 7.13 407.0
2459818.58778 18.173 0.032 6.62 414.0
2459819.51132 18.154 0.019 3.73 425.0
2459819.58049 18.173 0.021 4.82 369.0
2459820.48718 18.145 0.031 6.45 443.0
2459820.53499 18.099 0.025 6.19 372.0
2459820.67117 18.140 0.023 5.03 360.0
2459821.51102 18.170 0.025 6.03 340.0
2459821.55860 18.150 0.021 5.34 304.0
2459822.48634 18.166 0.029 5.58 492.0
2459822.53508 18.166 0.023 5.36 357.0
2459822.59471 18.047 0.028 7.31 360.0
2459823.59605 18.194 0.031 6.97 413.0
2459823.67835 18.105 0.032 7.39 415.0
2459824.51381 18.119 0.035 7.20 471.0
2459824.56948 18.090 0.032 6.80 496.0
2459824.68261 18.112 0.024 5.89 367.0
2459829.51656 18.171 0.042 6.90 760.0
2459829.63827 18.194 0.053 7.74 870.0
2459830.64333 18.050 0.035 6.38 795.0
2459831.49821 18.137 0.032 6.03 638.0
2459831.56499 18.161 0.032 6.06 627.0
2459831.62149 18.142 0.035 6.29 720.0
2459832.51527 18.118 0.035 6.67 649.0
2459832.56251 18.083 0.036 7.00 662.0
2459834.50667 18.148 0.025 5.21 472.0
2459834.55908 18.105 0.027 5.50 562.0
2459834.60768 18.168 0.028 5.03 602.0
2459834.65901 18.066 0.028 5.44 656.0
2459835.58728 18.132 0.029 5.87 502.0
2459835.63461 18.109 0.027 6.13 431.0
2459836.58817 18.169 0.037 7.74 447.0
2459837.64152 18.121 0.023 4.67 506.0
2459838.53229 18.116 0.023 5.18 388.0
2459838.59252 18.138 0.023 5.29 415.0
2459840.48834 18.092 0.031 6.43 566.0
2459840.53541 18.154 0.029 6.99 355.0
2459840.58287 18.144 0.029 6.86 383.0
2459841.49875 18.132 0.028 5.99 461.0
2459841.54742 18.178 0.025 5.54 410.0
2459841.59438 18.138 0.030 6.35 461.0
2459843.55097 18.069 0.030 6.99 407.0
2459843.60006 18.091 0.029 6.42 405.0
2459844.53540 18.090 0.027 6.76 402.0
2459844.58297 18.086 0.022 5.12 420.0
2459845.49376 18.095 0.030 6.73 443.0
2459845.54183 18.174 0.025 5.68 353.0
2459845.59118 18.122 0.022 5.19 377.0
2459846.58284 18.147 0.030 6.52 422.0
2459848.52038 18.126 0.029 6.55 431.0
2459848.56739 18.195 0.029 5.90 483.0
